N,seed,user,x,y
200,10121,68,229.1639680331,859.8027111115
200,10121,69,26.0747113989,276.0070917177
200,10121,70,280.4310861835,1000.0000000000
200,10121,71,158.6719092157,150.1237481036
200,10121,72,766.3798935076,781.3789216571
200,10121,73,195.0406648381,940.8860046235
200,10121,74,825.9378485345,812.7359480748
200,10121,75,625.9058912791,299.4055853830
200,10121,76,1000.0000000000,197.4374544249
200,10121,77,163.4932958799,270.1239019088
200,10121,78,653.3549189342,698.2467850660
200,10121,79,973.7810116139,117.6724949429
200,10121,80,759.6271508599,190.3860405808
200,10121,81,624.3846704917,388.7554834829
200,10121,82,583.3069119452,772.8024191064
200,10121,83,797.0774714128,352.2117020258
200,10121,84,250.1683826974,530.4631377963
200,10121,85,215.3635236727,183.2105328619
200,10121,86,147.1769623055,921.3262983885
200,10121,87,253.8702944444,201.9310980876
200,10121,88,313.2386406505,623.0965620117
200,10121,89,691.5377255699,659.8347498702
200,10121,90,539.4687065546,786.6138189142
200,10121,91,216.3595735399,158.7489796788
200,10121,92,712.5542529532,294.7983411736
200,10121,93,388.3134422052,845.7542840039
200,10121,94,113.4392032285,789.9996299693
200,10121,95,643.5695270818,246.6928746420
200,10121,96,813.3373212353,351.6517461945
200,10121,97,92.2330853632,292.1330472904
200,10121,98,41.3132771057,782.7574575019
200,10121,99,392.2418936320,301.3877676727
200,10121,100,118.4531805267,122.0361673610
200,10121,101,624.1872923899,127.9891562652
200,10121,102,260.0747098561,596.5901195624
200,10121,103,648.9537617734,542.0582003072
200,10121,104,40.7109699346,875.2794303172
200,10121,105,786.4158965016,174.7300238171
200,10121,106,639.2831616709,174.6003964871
200,10121,107,609.7115885551,632.1872396584
200,10121,108,557.6423672006,747.2703923610
200,10121,109,446.5339397408,310.1945268215
200,10121,110,878.4516349942,802.5151736849
200,10121,111,335.9389642075,927.1118260891
200,10121,112,857.1551932378,144.2735124983
200,10121,113,637.5183196075,635.9545979040
200,10121,114,772.5072961202,263.3849809303
200,10121,115,683.3414983805,581.3489089264
200,10121,116,788.0553234903,656.5078578578
200,10121,117,309.8479644275,901.0808308434
200,10121,118,836.7715502952,668.0501969543
200,10121,119,621.0102997190,718.5034055775
200,10121,120,776.3728589329,253.5664141260
200,10121,121,253.9898729646,653.2737077377
200,10121,122,665.2280145826,323.7222429449
200,10121,123,603.6995148057,305.2131115806
200,10121,124,22.8684311684,201.4151115884
200,10121,125,1000.0000000000,570.7041243302
200,10121,126,809.2539177538,577.7615555504
200,10121,127,173.6102901124,388.6021405272
200,10121,128,182.6795313903,167.0657628543
200,10121,129,84.2743956795,350.1545832578
200,10121,130,274.3298086220,661.1562322231
200,10121,131,296.5093749767,124.5829398710
200,10121,132,267.6718515895,116.6254194042
200,10121,133,656.3296889237,149.0880772248
200,10121,134,551.2260047402,789.6574870174
200,10121,135,745.6544098967,738.4046125517
200,10121,136,702.4861266100,712.4780392167
200,10121,137,128.1233336417,713.3606275465
200,10121,138,248.2472061693,102.5690200075
200,10121,139,551.0332809509,111.3505924418
200,10121,140,724.8190808622,303.1087825592
200,10121,141,701.8505109847,240.6526103936
200,10121,142,320.9486101377,876.4829805551
200,10121,143,388.9847430250,735.8805299620
200,10121,144,747.6776959048,482.9010349181
200,10121,145,140.5491624809,316.7486617820
200,10121,146,273.6057647760,0.0000000000
200,10121,147,225.1928781609,617.4674292155
200,10121,148,372.6069990240,122.4517925090
200,10121,149,105.9454376102,779.4591218139
200,10121,150,433.8724329071,848.5994018715
200,10121,151,99.2087006214,693.8505546776
200,10121,152,97.6960001045,376.2193269136
200,10121,153,743.5932718428,840.3970838312
200,10121,154,320.8316703967,728.4541075150
200,10121,155,170.5659673330,741.8995127486
200,10121,156,867.0228162513,544.3463297944
200,10121,157,540.5132985538,140.8516724482
200,10121,158,367.7624565228,851.7402286974
200,10121,159,98.3680609970,497.8952044651
200,10121,160,425.7904250813,690.0890139431
200,10121,161,785.2166045522,292.7274631422
200,10121,162,772.2810088602,853.0031737439
200,10121,163,789.2769757301,449.2551769356
200,10121,164,259.6906312619,690.8579227031
200,10121,165,676.6241445123,332.3433861724
200,10121,166,668.6141540179,301.8875135897
200,10121,167,427.1664155991,784.0480093459
200,10121,168,253.7105243370,275.9743812638
200,10121,169,829.3959704045,109.7838271286
200,10121,170,939.7249874256,770.0095605202
200,10121,171,120.4700153706,707.1815236566
200,10121,172,662.1188081574,740.5610915401
200,10121,173,702.4752336702,518.2839078187
200,10121,174,83.6787802444,329.7203690013
200,10121,175,215.8049368176,500.6929405859
200,10121,176,762.8378267546,704.1237860437
200,10121,177,911.3865320056,148.5386168430
200,10121,178,286.1477600029,655.4817280321
200,10121,179,616.4194342363,808.2646351134
200,10121,180,359.2882267514,0.0000000000
200,10121,181,400.3970538637,756.9838756352
200,10121,182,149.1610068941,499.9332136598
200,10121,183,202.9921018063,692.6534731490
200,10121,184,951.8502758881,230.1194830597
200,10121,185,829.9959864172,709.9830227680
200,10121,186,1000.0000000000,391.7136239852
200,10121,187,326.5126565863,619.2960553239
200,10121,188,198.5678655623,647.6264584182
200,10121,189,587.4668471918,976.5088341526
200,10121,190,800.5449488183,297.3344464248
200,10121,191,855.2580779593,723.4625632097
200,10121,192,501.6901535469,830.9581906055
200,10121,193,717.3710379661,113.0731515804
200,10121,194,970.8930821077,748.0092273570
200,10121,195,216.8190312969,74.5905240145
200,10121,196,193.6436843842,832.7536590931
200,10121,197,863.5103359597,726.6283921937
200,10121,198,356.5387937868,279.6372635956
200,10121,199,294.4919839630,211.6060690078
200,10122,0,361.2739118706,133.7072071850
200,10122,1,181.3804917433,889.7089319895
200,10122,2,239.4738329546,660.2689645155
200,10122,3,110.5267438229,782.5300015219
200,10122,4,267.3911148887,517.2758661076
200,10122,5,159.0625195764,406.0308354425
200,10122,6,906.1159219541,98.4854388417
200,10122,7,169.4065833736,197.3259619371
200,10122,8,991.3197258155,361.5979693618
200,10122,9,961.7790150853,115.2657695784
200,10122,10,166.1554128261,474.7721047533
200,10122,11,73.9018694027,705.9614777266
200,10122,12,820.8852050561,626.7506710500
200,10122,13,720.2505126063,657.8758299853
200,10122,14,914.5383688137,215.8586145505
200,10122,15,695.2452425743,573.1661070721
200,10122,16,337.4188866114,891.2041410266
200,10122,17,781.7196645858,834.0977292476
200,10122,18,670.3626917963,22.0692299455
200,10122,19,799.4154653745,844.5766529746
200,10122,20,759.6447881369,446.3241726714
200,10122,21,921.5487226088,246.4140257720
200,10122,22,639.6498329110,622.0734892232
200,10122,23,792.4194956443,297.2195476409
200,10122,24,775.6887677809,102.6231327286
200,10122,25,729.5190729567,700.8215966689
200,10122,26,576.5347015306,581.3241604710
200,10122,27,581.6995712976,334.9815955136
200,10122,28,367.9245898708,801.8131078352
200,10122,29,206.4329622951,895.5278018767
200,10122,30,349.7797379553,754.7100950214
200,10122,31,990.2671311080,668.2175924561
200,10122,32,0.0000000000,856.7818086623
200,10122,33,396.5970422693,797.7441696358
200,10122,34,499.1765588797,59.1288390618
200,10122,35,275.0717348303,187.2364719959
200,10122,36,726.1369990698,337.9996569032
200,10122,37,146.3855633090,288.4467417593
200,10122,38,738.8654349240,1000.0000000000
200,10122,39,872.2860775036,841.0575098668
200,10122,40,87.9303781789,895.4262289749
200,10122,41,751.8374309644,323.1338518007
200,10122,42,314.2721104214,689.0891904411
200,10122,43,709.2424923204,718.4557751713
200,10122,44,695.7883722392,109.6219897648
200,10122,45,706.2864356306,240.5266025712
200,10122,46,697.2568787294,182.7887190576
200,10122,47,703.5165113054,71.4173712370
200,10122,48,128.9608345587,768.2154623261
200,10122,49,181.3214555439,357.0422270150
200,10122,50,892.4220290235,826.6536430915
200,10122,51,387.9734154044,309.5205706471
200,10122,52,824.7528451726,68.4485140301
200,10122,53,890.7495192521,768.5117219482
200,10122,54,169.1365474026,117.3472798995
200,10122,55,383.0440446614,185.2545857267
200,10122,56,721.1234910324,867.9650074462
200,10122,57,842.1766439069,698.9667355664
200,10122,58,769.9619830731,225.0190407705
200,10122,59,341.9349307764,782.2203125436
200,10122,60,261.6343267174,258.7887209186
200,10122,61,199.3156614036,768.4647129979
200,10122,62,716.3288863517,322.9205751403
200,10122,63,124.1639269759,274.1786064703
200,10122,64,239.5550206336,829.4159413443
200,10122,65,366.2592137029,872.9578821043
200,10122,66,235.5571936986,836.7883526588
200,10122,67,398.7441300208,731.2196779577
200,10122,68,813.2464358803,346.5269349055
200,10122,69,795.9219976989,562.2456565834
200,10122,70,681.6302206171,736.1958610981
200,10122,71,243.6209852558,151.7124970384
200,10122,72,928.0484482236,828.3114996657
200,10122,73,705.7311041332,812.7291668123
200,10122,74,393.7433308437,805.3529514199
200,10122,75,748.1147311449,136.9986016689
200,10122,76,306.4567152528,784.3114611891
200,10122,77,137.3225080914,279.6290590420
200,10122,78,686.5827371916,146.0566516386
200,10122,79,85.6125346625,136.7998142519
200,10122,80,398.8952150544,190.5549086959
200,10122,81,466.4387573387,294.9005415547
200,10122,82,196.3894928431,637.6549813566
200,10122,83,656.8332880477,424.4635596207
200,10122,84,452.5356654087,768.1066211101
200,10122,85,887.5999621820,140.3046847364
200,10122,86,810.4086417679,355.5950051332
200,10122,87,240.6019095162,630.7029204180
200,10122,88,667.5291199578,379.3560218397
200,10122,89,937.4897139317,0.1155468467
200,10122,90,444.7294497408,81.5230111639
200,10122,91,946.2352648766,703.2779105855
200,10122,92,743.3197456510,230.7500755033
200,10122,93,769.1287687550,664.1227444721
200,10122,94,729.6859406255,271.2140087433
200,10122,95,210.0871880837,570.6522090180
200,10122,96,628.2634730089,679.6427429107
200,10122,97,782.6653340851,660.2824703608
200,10122,98,639.2692859614,742.5788290525
200,10122,99,380.4015773809,237.3080290110
200,10122,100,227.4727067484,909.8846506056
200,10122,101,800.9128129415,231.7170035530
200,10122,102,575.6364498859,423.2969377495
200,10122,103,511.2283880070,139.8026241921
200,10122,104,159.8186891032,110.3878705243
200,10122,105,807.3451900152,609.6573708915
200,10122,106,560.5114556326,231.8196211390
200,10122,107,229.6736912343,928.9032487507
200,10122,108,283.6053367828,785.3239049027
200,10122,109,784.8461892154,61.2327436854
200,10122,110,491.9782354099,883.0624988778
200,10122,111,950.0315854725,875.2758529414
200,10122,112,781.6134669188,803.2753059449
200,10122,113,194.9815482236,947.1921398926
200,10122,114,372.8939342816,163.3778013853
200,10122,115,180.0738161762,949.6445649320
200,10122,116,823.8807881943,198.1789244178
200,10122,117,203.2408560216,787.2472828057
200,10122,118,662.2840922110,889.8200208841
200,10122,119,709.0327655638,613.5374079565
200,10122,120,690.1889410264,815.9659098132
200,10122,121,915.6656033316,287.6020767563
200,10122,122,777.6468242036,842.0279860168
200,10122,123,814.5928011946,201.1668444625
200,10122,124,75.7624912571,628.0363044891
200,10122,125,663.5510559287,421.4988348867
200,10122,126,756.5620750660,334.3299745534
200,10122,127,393.4857336602,740.3283134108
200,10122,128,631.0570233685,858.3866410053
200,10122,129,788.0190248981,1000.0000000000
200,10122,130,765.3494689388,620.8645851316
200,10122,131,520.0302156489,260.3254300629
200,10122,132,309.9216632515,142.6451427475
200,10122,133,314.0298571416,701.8620214430
200,10122,134,59.1033791760,758.3510259666
200,10122,135,307.0978050580,102.4851630439
200,10122,136,392.0676144797,281.8606785125
200,10122,137,398.0076111706,929.8549793277
200,10122,138,673.5203412814,850.7191906349
200,10122,139,341.9638723192,341.5767435496
200,10122,140,773.2745209980,335.8947174615
200,10122,141,765.0938951959,800.3832596312
200,10122,142,516.1972682361,221.9768132336
200,10122,143,422.9240653866,334.3169881701
200,10122,144,603.2977411166,206.1426568237
200,10122,145,60.1374694467,388.1769560758
200,10122,146,735.7262014245,217.9647728456
200,10122,147,452.9823381810,735.1445177102
200,10122,148,323.9882434465,73.6760567264
200,10122,149,220.1509946362,641.4922973284
200,10122,150,730.3340664602,264.4919414147
200,10122,151,335.0496807914,833.7870696393
200,10122,152,667.7135192593,202.4006712826
200,10122,153,473.5324205659,135.2718505438
200,10122,154,201.3999364877,661.1760840090
200,10122,155,643.2714878064,117.5343665760
200,10122,156,854.4548951231,73.5864758507
200,10122,157,544.6986198872,281.7825119788
200,10122,158,901.7669754277,269.5464492477
200,10122,159,253.2980803506,614.5928124291
200,10122,160,532.5727889690,316.6393346116
200,10122,161,193.7848494092,264.8742623813
200,10122,162,251.5889065402,107.1360939577
200,10122,163,376.6171860361,519.1140340745
200,10122,164,706.3599678251,859.7962677366
200,10122,165,838.7389464221,769.4984725106
200,10122,166,119.3450310520,626.5578979107
200,10122,167,287.9550238062,686.0657810733
200,10122,168,71.2697907231,495.1861315661
200,10122,169,742.3183543629,580.3648903707
200,10122,170,124.8184590838,410.7863734653
200,10122,171,338.5643287369,209.1671669210
200,10122,172,911.9458108333,745.2164906330
200,10122,173,415.8666843344,518.1892547360
200,10122,174,527.4464545722,261.7034760236
200,10122,175,569.6222158619,142.9641602126
200,10122,176,748.2892594156,278.9333136569
200,10122,177,729.2976933653,807.2698413083
200,10122,178,29.9478363436,765.6806101980
200,10122,179,554.7053525553,818.9150265333
200,10122,180,609.1791399627,414.0120343882
200,10122,181,654.4475211917,296.1382387693
200,10122,182,575.7033409858,126.1432008659
200,10122,183,657.1008898612,278.8628678708
200,10122,184,791.8573294854,746.0151354410
200,10122,185,820.0422266047,185.5320344993
200,10122,186,152.2352172297,778.4935756992
200,10122,187,688.3629677840,675.2756701938
200,10122,188,227.2165718048,118.3962682844
200,10122,189,298.3009513322,768.3238391234
200,10122,190,794.2423110544,692.4490000886
200,10122,191,84.8989696049,580.9908369177
200,10122,192,704.9767705304,304.1162543322
200,10122,193,184.2690184668,768.2173532708
200,10122,194,708.8962107344,643.0149961423
200,10122,195,293.8004584806,243.5457268101
200,10122,196,673.2726547412,765.9207720842
200,10122,197,908.7822167853,973.8995322709
200,10122,198,200.4070002657,242.1179440875
200,10122,199,291.7487690223,839.1533488966
200,10123,0,168.4034116876,297.0959057424
200,10123,1,164.0647096736,782.4880589938
200,10123,2,760.0245242454,858.1552892794
200,10123,3,109.3527359656,781.5550718186
200,10123,4,647.7526066858,291.1399352104
200,10123,5,438.9573827242,605.8312684193
200,10123,6,257.8460620187,301.1360857439
200,10123,7,826.4567545598,42.4853606686
200,10123,8,219.7805872793,95.6026573574
200,10123,9,594.4974791833,218.3861149816
200,10123,10,740.4494182297,166.0834263836
200,10123,11,683.9914780806,250.5948939568
200,10123,12,800.4091688577,741.3029554746
200,10123,13,270.9670482221,849.7958439002
200,10123,14,663.2190260263,226.2529731322
200,10123,15,913.4026964065,737.7576615142
200,10123,16,679.2853540849,0.0000000000
200,10123,17,781.5139563576,585.4768686270
